decimalLatitude,decimalLongitude,Year,August,July,June,May,April,March,SeptBefore,AugustBefore,JulyBefore,JuneBefore,T_August,T_July,T_June,T_May,T_April,T_March,T_SeptBefore,T_AugustBefore,T_JulyBefore,T_JuneBefore
50.5935,-3.6726,1919,MONTH_1919-08-16,MONTH_1919-07-16,MONTH_1919-06-16,MONTH_1919-05-16,MONTH_1919-04-16,MONTH_1919-03-16,MONTH_1918-09-16,MONTH_1918-08-16,MONTH_1918-07-16,MONTH_1918-06-16,16.687495784727833,14.731422535240421,13.959794995983716,12.609260799783508,7.541758356597743,5.010106137201222,12.756608576936504,15.912790726883905,15.665296760431657,13.480659602312489
52.4129,0.7517,1947,MONTH_1947-08-16,MONTH_1947-07-16,MONTH_1947-06-16,MONTH_1947-05-16,MONTH_1947-04-16,MONTH_1947-03-16,MONTH_1946-09-16,MONTH_1946-08-16,MONTH_1946-07-16,MONTH_1946-06-16,18.1162001285645,17.516342485768675,16.174257813119358,13.798447111812452,8.536500946368552,3.3966674297761545,14.115874139611858,14.842313159282668,16.54310539663743,13.179572202620943
50.5935,-3.6726,1930,MONTH_1930-08-16,MONTH_1930-07-16,MONTH_1930-06-16,MONTH_1930-05-16,MONTH_1930-04-16,MONTH_1930-03-16,MONTH_1929-09-16,MONTH_1929-08-16,MONTH_1929-07-16,MONTH_1929-06-16,15.648057380063772,15.200811428860652,15.36251979372528,11.197693545706368,8.634012149178195,5.777458470802549,16.294170168540642,15.20221583179423,15.752380084752845,13.216635354793928
53.5276,-0.6512,1970,MONTH_1970-08-16,MONTH_1970-07-16,MONTH_1970-06-16,MONTH_1970-05-16,MONTH_1970-04-16,MONTH_1970-03-16,MONTH_1969-09-16,MONTH_1969-08-16,MONTH_1969-07-16,MONTH_1969-06-16,15.997646549218377,15.2969714028032,15.649983246016749,12.580260525884142,6.689696621942325,3.492659375428098,13.666529504477191,16.022917625239515,16.791025764823267,13.429828361892564
50.5672,-2.446,1974,MONTH_1974-08-16,MONTH_1974-07-16,MONTH_1974-06-16,MONTH_1974-05-16,MONTH_1974-04-16,MONTH_1974-03-16,MONTH_1973-09-16,MONTH_1973-08-16,MONTH_1973-07-16,MONTH_1973-06-16,14.690179648491846,14.879082988554911,13.61252091297203,10.30940596823162,8.232741106022251,5.82045445712936,14.27337448246515,16.53151851295857,15.143948269988957,14.194157412199157
51.2052,-4.1268,1902,MONTH_1902-08-16,MONTH_1902-07-16,MONTH_1902-06-16,MONTH_1902-05-16,MONTH_1902-04-16,MONTH_1902-03-16,MONTH_1901-09-16,MONTH_1901-08-16,MONTH_1901-07-16,MONTH_1901-06-16,15.156405320057637,14.585919060259462,13.611418765402695,8.742542731595004,7.588209552057509,6.974105592316952,13.574940010206944,15.759613017107878,17.981991561482346,13.665574470736049
51.2331,-1.2109,1928,MONTH_1928-08-16,MONTH_1928-07-16,MONTH_1928-06-16,MONTH_1928-05-16,MONTH_1928-04-16,MONTH_1928-03-16,MONTH_1927-09-16,MONTH_1927-08-16,MONTH_1927-07-16,MONTH_1927-06-16,15.344159000837333,16.803232574810725,12.960002097843429,10.785950345762433,7.790092030307746,5.9713102097755115,12.482587147265225,15.349707220350528,15.337847486381749,12.768322925503409
53.5583,-3.0687,1924,MONTH_1924-08-16,MONTH_1924-07-16,MONTH_1924-06-16,MONTH_1924-05-16,MONTH_1924-04-16,MONTH_1924-03-16,MONTH_1923-09-16,MONTH_1923-08-16,MONTH_1923-07-16,MONTH_1923-06-16,14.102763436395373,14.981819370502922,13.61530638626195,11.203564835545677,6.612706621542116,4.222480889914886,12.477077468858868,14.751517345118229,16.796139657731892,12.176132340251081
51.2484,-0.7558,1931,MONTH_1931-08-16,MONTH_1931-07-16,MONTH_1931-06-16,MONTH_1931-05-16,MONTH_1931-04-16,MONTH_1931-03-16,MONTH_1930-09-16,MONTH_1930-08-16,MONTH_1930-07-16,MONTH_1930-06-16,14.85691842685349,15.493192013595534,14.921653788445358,11.496047819776864,7.752634169107964,4.648218963583794,13.926819513539948,16.380739643326578,15.694089263671254,15.582926665905694
50.6083,-1.9608,1926,MONTH_1926-08-16,MONTH_1926-07-16,MONTH_1926-06-16,MONTH_1926-05-16,MONTH_1926-04-16,MONTH_1926-03-16,MONTH_1925-09-16,MONTH_1925-08-16,MONTH_1925-07-16,MONTH_1925-06-16,17.059730725159845,17.294889222280766,13.852886620556893,11.00197493987287,9.063574037510644,6.9847505223540045,12.506737952079135,15.90534410395179,16.903763092821766,15.771970388564919
50.7409,-4.6333,1925,MONTH_1925-08-16,MONTH_1925-07-16,MONTH_1925-06-16,MONTH_1925-05-16,MONTH_1925-04-16,MONTH_1925-03-16,MONTH_1924-09-16,MONTH_1924-08-16,MONTH_1924-07-16,MONTH_1924-06-16,15.261478902582946,15.114143074800051,14.024560675793195,10.108494110402736,7.390724948693815,5.273558588968168,12.842928891623865,13.683424565298337,14.156859849663041,12.91791211918752
50.5708,-3.6503,1912,MONTH_1912-08-16,MONTH_1912-07-16,MONTH_1912-06-16,MONTH_1912-05-16,MONTH_1912-04-16,MONTH_1912-03-16,MONTH_1911-09-16,MONTH_1911-08-16,MONTH_1911-07-16,MONTH_1911-06-16,12.900360401479475,16.063388346347566,13.427631276226004,11.944955604060532,9.489153271525307,7.828103603928314,14.568103440884443,18.127396075684963,18.103666977241236,14.605638764934964
50.8449,-1.7888,1946,MONTH_1946-08-16,MONTH_1946-07-16,MONTH_1946-06-16,MONTH_1946-05-16,MONTH_1946-04-16,MONTH_1946-03-16,MONTH_1945-09-16,MONTH_1945-08-16,MONTH_1945-07-16,MONTH_1945-06-16,14.62077473583281,16.07369209496645,12.745052154688679,10.835408342896104,9.695388161377682,4.933138392899081,14.221157660176855,16.070641777263813,16.2342093379972,14.066754197407093
51.3509,0.8194,1931,MONTH_1931-08-16,MONTH_1931-07-16,MONTH_1931-06-16,MONTH_1931-05-16,MONTH_1931-04-16,MONTH_1931-03-16,MONTH_1930-09-16,MONTH_1930-08-16,MONTH_1930-07-16,MONTH_1930-06-16,15.131724641251173,15.951309780597258,15.045669106984533,11.59130066112382,8.004362170450229,4.24820034221354,14.265014079427871,16.598054673665615,15.928757239207076,15.441557910687322
50.8765,-1.6315,1899,MONTH_1899-08-16,MONTH_1899-07-16,MONTH_1899-06-16,MONTH_1899-05-16,MONTH_1899-04-16,MONTH_1899-03-16,MONTH_1898-09-16,MONTH_1898-08-16,MONTH_1898-07-16,MONTH_1898-06-16,19.118642124965987,18.57739010969771,16.370038138025844,11.11700584483964,8.76372396813722,5.689967561538946,16.207488130093214,17.51526533104896,16.898356444357052,14.259642244769202
50.5219,-4.8234,1949,MONTH_1949-08-16,MONTH_1949-07-16,MONTH_1949-06-16,MONTH_1949-05-16,MONTH_1949-04-16,MONTH_1949-03-16,MONTH_1948-09-16,MONTH_1948-08-16,MONTH_1948-07-16,MONTH_1948-06-16,16.862536606242077,17.28625039070403,14.718060655456135,10.858135525291278,9.850446146125728,7.124787685647587,13.808827020402846,15.506104563968254,15.141118508421183,13.33937532790827
50.5219,-4.8234,1905,MONTH_1905-08-16,MONTH_1905-07-16,MONTH_1905-06-16,MONTH_1905-05-16,MONTH_1905-04-16,MONTH_1905-03-16,MONTH_1904-09-16,MONTH_1904-08-16,MONTH_1904-07-16,MONTH_1904-06-16,15.085569245117071,16.644088106993937,14.195568046628814,10.428274701698738,8.662369932886063,7.682448094938939,13.351740625447125,15.302031510724952,16.33675903098242,13.073317855873547
50.8765,-1.6315,1921,MONTH_1921-08-16,MONTH_1921-07-16,MONTH_1921-06-16,MONTH_1921-05-16,MONTH_1921-04-16,MONTH_1921-03-16,MONTH_1920-09-16,MONTH_1920-08-16,MONTH_1920-07-16,MONTH_1920-06-16,16.247867548525424,18.88000354727251,15.479910321999293,12.338913152037437,9.14361658300245,7.473960018773528,13.649821099549278,14.131088929676341,14.66618066847583,14.822823105149697
51.0814,1.1695,1902,MONTH_1902-08-16,MONTH_1902-07-16,MONTH_1902-06-16,MONTH_1902-05-16,MONTH_1902-04-16,MONTH_1902-03-16,MONTH_1901-09-16,MONTH_1901-08-16,MONTH_1901-07-16,MONTH_1901-06-16,14.847319657148335,15.297037942863495,13.369780545962575,8.688976484466682,7.632009084748029,6.116572317500136,14.513065843889846,16.844082412988346,17.008756154777817,13.944875065833852
50.4619,-3.5253,1911,MONTH_1911-08-16,MONTH_1911-07-16,MONTH_1911-06-16,MONTH_1911-05-16,MONTH_1911-04-16,MONTH_1911-03-16,MONTH_1910-09-16,MONTH_1910-08-16,MONTH_1910-07-16,MONTH_1910-06-16,18.226836082996897,18.202440622124303,14.521106509467227,12.856800261101792,7.744762611858324,5.998568722716144,13.536458005031465,15.620167510492939,14.527774643374155,14.18021816814771
50.8726,-1.5768,1893,MONTH_1893-08-16,MONTH_1893-07-16,MONTH_1893-06-16,MONTH_1893-05-16,MONTH_1893-04-16,MONTH_1893-03-16,MONTH_1892-09-16,MONTH_1892-08-16,MONTH_1892-07-16,MONTH_1892-06-16,17.98865521332488,17.1626202212573,16.390334058454886,13.993412534903134,11.604984234797719,7.7962282940446315,13.480170523725416,16.401013327716633,15.561969711515568,14.253039635811401
52.1823,1.613,1914,MONTH_1914-08-16,MONTH_1914-07-16,MONTH_1914-06-16,MONTH_1914-05-16,MONTH_1914-04-16,MONTH_1914-03-16,MONTH_1913-09-16,MONTH_1913-08-16,MONTH_1913-07-16,MONTH_1913-06-16,16.98756932765872,16.779511100025978,14.025784388591282,10.753953557304202,9.37349479780346,6.199661486553686,14.37914651441713,15.064203873044873,14.119921254824575,14.063407870248074
50.8765,-1.6315,1916,MONTH_1916-08-16,MONTH_1916-07-16,MONTH_1916-06-16,MONTH_1916-05-16,MONTH_1916-04-16,MONTH_1916-03-16,MONTH_1915-09-16,MONTH_1915-08-16,MONTH_1915-07-16,MONTH_1915-06-16,17.287463827410416,16.03222083017358,12.263860870118691,12.529560277510692,9.034138141549874,4.257824170838376,13.928522170055457,16.321175214945715,15.354801084528834,14.624324469081046
50.8765,-1.6315,1919,MONTH_1919-08-16,MONTH_1919-07-16,MONTH_1919-06-16,MONTH_1919-05-16,MONTH_1919-04-16,MONTH_1919-03-16,MONTH_1918-09-16,MONTH_1918-08-16,MONTH_1918-07-16,MONTH_1918-06-16,17.0217915957596,14.72646106789081,14.453354702541063,13.274858134818569,7.726137160739382,4.691475077217103,13.36144499892259,16.433895447584227,16.19640510158792,13.800752349941574
50.8449,-1.7888,1896,MONTH_1896-08-16,MONTH_1896-07-16,MONTH_1896-06-16,MONTH_1896-05-16,MONTH_1896-04-16,MONTH_1896-03-16,MONTH_1895-09-16,MONTH_1895-08-16,MONTH_1895-07-16,MONTH_1895-06-16,15.279885531291834,17.15872091957352,16.23575717689772,12.431503553082347,9.480549800118574,7.269315801365932,15.983666226396714,15.833143519185466,15.76957881204785,14.974267335994684
50.6083,-1.9608,1921,MONTH_1921-08-16,MONTH_1921-07-16,MONTH_1921-06-16,MONTH_1921-05-16,MONTH_1921-04-16,MONTH_1921-03-16,MONTH_1920-09-16,MONTH_1920-08-16,MONTH_1920-07-16,MONTH_1920-06-16,16.04051317982679,18.666264895297605,15.520351620839408,12.25967171128113,9.176167039414262,7.613409551932949,13.615556862582277,14.160168478330904,14.47120036264239,14.561464120043953
50.8947,-2.2061,1962,MONTH_1962-08-16,MONTH_1962-07-16,MONTH_1962-06-16,MONTH_1962-05-16,MONTH_1962-04-16,MONTH_1962-03-16,MONTH_1961-09-16,MONTH_1961-08-16,MONTH_1961-07-16,MONTH_1961-06-16,14.361266820280028,14.738476091225122,13.189857044433916,9.562085702383364,7.309994538489911,2.745968869367321,14.91059612113471,15.648320032062031,15.534938603810868,14.126970392014394
51.3509,0.8194,1915,MONTH_1915-08-16,MONTH_1915-07-16,MONTH_1915-06-16,MONTH_1915-05-16,MONTH_1915-04-16,MONTH_1915-03-16,MONTH_1914-09-16,MONTH_1914-08-16,MONTH_1914-07-16,MONTH_1914-06-16,16.003666873575742,15.536274737259609,14.135354788953459,11.092202874253335,7.539416438193965,5.077825263646884,14.1272202394978,16.94360739164755,16.69137818148777,14.538744024541272
51.0814,1.1695,1908,MONTH_1908-08-16,MONTH_1908-07-16,MONTH_1908-06-16,MONTH_1908-05-16,MONTH_1908-04-16,MONTH_1908-03-16,MONTH_1907-09-16,MONTH_1907-08-16,MONTH_1907-07-16,MONTH_1907-06-16,14.823682493851148,15.542031334993009,14.297418614602979,11.583419042739369,5.992482488382083,3.7648297120840377,14.141237572716548,14.772168632932475,13.729261101483099,12.82131596978523
50.8464,0.1924,1902,MONTH_1902-08-16,MONTH_1902-07-16,MONTH_1902-06-16,MONTH_1902-05-16,MONTH_1902-04-16,MONTH_1902-03-16,MONTH_1901-09-16,MONTH_1901-08-16,MONTH_1901-07-16,MONTH_1901-06-16,14.876458686248979,15.122546005601817,13.31167455308666,8.835344551828074,7.677081989498154,6.7037841239191,14.162136099428245,16.454447848993702,17.32632333837986,13.893899009624354
50.572,-3.9211,1930,MONTH_1930-08-16,MONTH_1930-07-16,MONTH_1930-06-16,MONTH_1930-05-16,MONTH_1930-04-16,MONTH_1930-03-16,MONTH_1929-09-16,MONTH_1929-08-16,MONTH_1929-07-16,MONTH_1929-06-16,14.452510780536661,13.71633866276625,13.991975720187604,9.908007151629892,7.409465852904038,4.746733157856682,15.179503423597223,14.010209837741337,14.445599299417312,11.907274101948982
50.6083,-1.9608,1931,MONTH_1931-08-16,MONTH_1931-07-16,MONTH_1931-06-16,MONTH_1931-05-16,MONTH_1931-04-16,MONTH_1931-03-16,MONTH_1930-09-16,MONTH_1930-08-16,MONTH_1930-07-16,MONTH_1930-06-16,15.408153715219226,15.289171756307752,14.716067657563974,11.361406303965428,8.266688887463516,4.672845872795626,14.529791537549487,16.381208502334164,15.973831200212087,15.772978260616476
51.2484,-0.7558,1927,MONTH_1927-08-16,MONTH_1927-07-16,MONTH_1927-06-16,MONTH_1927-05-16,MONTH_1927-04-16,MONTH_1927-03-16,MONTH_1926-09-16,MONTH_1926-08-16,MONTH_1926-07-16,MONTH_1926-06-16,15.71037757904341,15.683027510289799,13.088687231141325,12.029173097296221,8.311272712377821,7.374508595304544,15.208934130033558,16.614432360603722,16.93611196195764,13.534914504931809
53.2953,-3.8711,1942,MONTH_1942-08-16,MONTH_1942-07-16,MONTH_1942-06-16,MONTH_1942-05-16,MONTH_1942-04-16,MONTH_1942-03-16,MONTH_1941-09-16,MONTH_1941-08-16,MONTH_1941-07-16,MONTH_1941-06-16,16.105420320400423,14.967447909616608,13.64482981964795,10.772736683729908,9.123835522068259,5.40587595503815,14.848868819730692,14.586669538212018,16.29058487614066,14.279583861437352
53.3241,-3.8276,1938,MONTH_1938-08-16,MONTH_1938-07-16,MONTH_1938-06-16,MONTH_1938-05-16,MONTH_1938-04-16,MONTH_1938-03-16,MONTH_1937-09-16,MONTH_1937-08-16,MONTH_1937-07-16,MONTH_1937-06-16,15.456523808595733,14.257541673347147,13.440120285426405,10.620724117186606,7.601343235915018,8.84468328040659,13.548020697331095,16.31758946969244,15.565637801237818,13.571010883205307
53.3241,-3.8276,1950,MONTH_1950-08-16,MONTH_1950-07-16,MONTH_1950-06-16,MONTH_1950-05-16,MONTH_1950-04-16,MONTH_1950-03-16,MONTH_1949-09-16,MONTH_1949-08-16,MONTH_1949-07-16,MONTH_1949-06-16,15.146938267596518,15.657790995617654,15.400825977214444,11.106047060910235,7.493766826551858,7.477517595244263,15.73148077820219,16.44478082290988,16.50975544811057,14.4784639572351
53.3241,-3.8276,1941,MONTH_1941-08-16,MONTH_1941-07-16,MONTH_1941-06-16,MONTH_1941-05-16,MONTH_1941-04-16,MONTH_1941-03-16,MONTH_1940-09-16,MONTH_1940-08-16,MONTH_1940-07-16,MONTH_1940-06-16,14.586669538212018,16.29058487614066,14.279583861437352,9.383608374852372,6.575578925593377,5.232126904887129,12.717261726941274,15.367067228234038,14.684799722946316,15.70044565230054
50.9055,-0.529,1907,MONTH_1907-08-16,MONTH_1907-07-16,MONTH_1907-06-16,MONTH_1907-05-16,MONTH_1907-04-16,MONTH_1907-03-16,MONTH_1906-09-16,MONTH_1906-08-16,MONTH_1906-07-16,MONTH_1906-06-16,15.077339147607557,14.279550164750288,12.997894714507087,11.035097485927233,7.858450683272658,6.347795224411325,14.439057985683379,16.883294670342455,16.136847659215427,13.608637750374294
51.3509,0.8194,1910,MONTH_1910-08-16,MONTH_1910-07-16,MONTH_1910-06-16,MONTH_1910-05-16,MONTH_1910-04-16,MONTH_1910-03-16,MONTH_1909-09-16,MONTH_1909-08-16,MONTH_1909-07-16,MONTH_1909-06-16,15.763125687758793,14.39318825599023,15.033381027246406,11.190739712504891,7.630322169589091,5.833628426315369,12.679582490030198,16.10058182290768,15.026498078922403,12.171297191449783
51.2331,-1.2109,1932,MONTH_1932-08-16,MONTH_1932-07-16,MONTH_1932-06-16,MONTH_1932-05-16,MONTH_1932-04-16,MONTH_1932-03-16,MONTH_1931-09-16,MONTH_1931-08-16,MONTH_1931-07-16,MONTH_1931-06-16,17.540244003959103,15.608500212518043,13.766527125605858,10.113955173028177,6.770333155328973,4.121247229595968,11.223240684949243,14.629519323783425,14.886145214204323,14.392738439472312
51.2331,-1.2109,1909,MONTH_1909-08-16,MONTH_1909-07-16,MONTH_1909-06-16,MONTH_1909-05-16,MONTH_1909-04-16,MONTH_1909-03-16,MONTH_1908-09-16,MONTH_1908-08-16,MONTH_1908-07-16,MONTH_1908-06-16,15.75401179233895,14.811825894893774,11.717779017185789,10.528611081124865,8.457403337471268,3.1358556953889822,12.347966067510878,14.726071642398887,15.919847534973417,14.402401901410444
50.5935,-3.6726,1931,MONTH_1931-08-16,MONTH_1931-07-16,MONTH_1931-06-16,MONTH_1931-05-16,MONTH_1931-04-16,MONTH_1931-03-16,MONTH_1930-09-16,MONTH_1930-08-16,MONTH_1930-07-16,MONTH_1930-06-16,14.99690285679867,14.840525447572524,14.170273265536236,10.908331691010478,7.857756858854898,4.55020357289676,14.331158966667209,15.648057380063772,15.200811428860652,15.36251979372528
50.572,-3.9211,1903,MONTH_1903-08-16,MONTH_1903-07-16,MONTH_1903-06-16,MONTH_1903-05-16,MONTH_1903-04-16,MONTH_1903-03-16,MONTH_1902-09-16,MONTH_1902-08-16,MONTH_1902-07-16,MONTH_1902-06-16,13.364633724532249,14.092248026099137,11.926571675500174,10.176757232724322,6.147190236789308,6.129726891833834,12.146362483891009,14.222546939928444,13.687662589965758,12.296142364179731
51.2322,-0.3324,1945,MONTH_1945-08-16,MONTH_1945-07-16,MONTH_1945-06-16,MONTH_1945-05-16,MONTH_1945-04-16,MONTH_1945-03-16,MONTH_1944-09-16,MONTH_1944-08-16,MONTH_1944-07-16,MONTH_1944-06-16,15.750488364355938,16.537264347788597,14.393333638731276,12.502042697680915,10.12171401442417,7.53980509571727,12.587958741493898,17.613018282793888,16.288199531917737,13.655732688666006
50.8839,-0.3867,1930,MONTH_1930-08-16,MONTH_1930-07-16,MONTH_1930-06-16,MONTH_1930-05-16,MONTH_1930-04-16,MONTH_1930-03-16,MONTH_1929-09-16,MONTH_1929-08-16,MONTH_1929-07-16,MONTH_1929-06-16,16.46153507826185,15.849712323036957,15.682179414331099,11.140170483882686,8.475178345878396,5.847470169226667,16.877389728905946,16.07327084843004,16.427036918850586,13.735955880330367
50.8342,-0.2716,1939,MONTH_1939-08-16,MONTH_1939-07-16,MONTH_1939-06-16,MONTH_1939-05-16,MONTH_1939-04-16,MONTH_1939-03-16,MONTH_1938-09-16,MONTH_1938-08-16,MONTH_1938-07-16,MONTH_1938-06-16,16.73907916928406,15.615020376293755,14.817782856095125,11.459895222919739,8.759812259120396,6.206378912751597,14.27915071449001,16.74685592340613,15.320092138868509,14.708216546101536
50.8765,-1.6315,1939,MONTH_1939-08-16,MONTH_1939-07-16,MONTH_1939-06-16,MONTH_1939-05-16,MONTH_1939-04-16,MONTH_1939-03-16,MONTH_1938-09-16,MONTH_1938-08-16,MONTH_1938-07-16,MONTH_1938-06-16,16.865127790437523,15.312136892720867,15.001314247136929,11.962710035739478,9.133543822575417,6.462295123037513,14.486524471085811,16.996295235476794,15.529999471399973,14.987895186389556
50.8765,-1.6315,1951,MONTH_1951-08-16,MONTH_1951-07-16,MONTH_1951-06-16,MONTH_1951-05-16,MONTH_1951-04-16,MONTH_1951-03-16,MONTH_1950-09-16,MONTH_1950-08-16,MONTH_1950-07-16,MONTH_1950-06-16,15.596139648991864,17.2084102110643,14.53443822491278,10.766604771550968,7.689629534947941,5.259597883171005,13.873895267036577,16.342672020635305,16.601872775737345,16.55084380975312
50.6807,-1.5232,1935,MONTH_1935-08-16,MONTH_1935-07-16,MONTH_1935-06-16,MONTH_1935-05-16,MONTH_1935-04-16,MONTH_1935-03-16,MONTH_1934-09-16,MONTH_1934-08-16,MONTH_1934-07-16,MONTH_1934-06-16,16.871674217244852,18.061767140364267,14.700350544312117,11.116703181973573,8.621026994922087,6.446497888361724,15.423687624197074,15.957192958239874,18.37012316879412,15.494179951524114
50.768,0.2905,1922,MONTH_1922-08-16,MONTH_1922-07-16,MONTH_1922-06-16,MONTH_1922-05-16,MONTH_1922-04-16,MONTH_1922-03-16,MONTH_1921-09-16,MONTH_1921-08-16,MONTH_1921-07-16,MONTH_1921-06-16,14.402968626910427,14.178808848030577,14.37392571907058,12.543325383784142,6.325721269056605,5.422765243165762,15.17855151995264,16.31861089415498,18.187652125582954,14.774213061548892
51.3509,0.8194,1927,MONTH_1927-08-16,MONTH_1927-07-16,MONTH_1927-06-16,MONTH_1927-05-16,MONTH_1927-04-16,MONTH_1927-03-16,MONTH_1926-09-16,MONTH_1926-08-16,MONTH_1926-07-16,MONTH_1926-06-16,16.213041953308064,15.805630573081471,13.281072090801269,11.58322375049843,8.613619213792232,7.489390050272726,15.62991463711836,16.76482890257834,16.81964776807268,13.609353848917756
50.5219,-4.8234,1908,MONTH_1908-08-16,MONTH_1908-07-16,MONTH_1908-06-16,MONTH_1908-05-16,MONTH_1908-04-16,MONTH_1908-03-16,MONTH_1907-09-16,MONTH_1907-08-16,MONTH_1907-07-16,MONTH_1907-06-16,15.323514326741725,15.484908773095464,13.7625961019096,11.716316277919566,7.279349580894468,5.784738072040871,15.211773938521027,15.049278148458837,14.62504398527205,12.271107852722395
51.8469,-2.6854,1917,MONTH_1917-08-16,MONTH_1917-07-16,MONTH_1917-06-16,MONTH_1917-05-16,MONTH_1917-04-16,MONTH_1917-03-16,MONTH_1916-09-16,MONTH_1916-08-16,MONTH_1916-07-16,MONTH_1916-06-16,15.253493229690905,15.693528269520938,14.567364251445891,12.689003758270365,5.911359753716182,3.4929172757283125,12.997377184687268,16.27082179961783,15.37750160418747,11.623731544252937
51.3695,-0.3659,1948,MONTH_1948-08-16,MONTH_1948-07-16,MONTH_1948-06-16,MONTH_1948-05-16,MONTH_1948-04-16,MONTH_1948-03-16,MONTH_1947-09-16,MONTH_1947-08-16,MONTH_1947-07-16,MONTH_1947-06-16,15.725868070877723,16.312277682526865,14.454312784593702,12.05024981371632,9.759644170564952,8.569319865713174,15.816628839410752,19.479001270891438,18.134270847233722,16.347425355757025
51.2207,-0.4651,1951,MONTH_1951-08-16,MONTH_1951-07-16,MONTH_1951-06-16,MONTH_1951-05-16,MONTH_1951-04-16,MONTH_1951-03-16,MONTH_1950-09-16,MONTH_1950-08-16,MONTH_1950-07-16,MONTH_1950-06-16,15.069315883224624,16.429475026261635,13.711383433322816,10.189373891609362,6.958701304256818,4.609996024981893,13.212919453873267,15.903520757750144,16.10999366760194,16.203056326818214
50.5672,-2.446,1971,MONTH_1971-08-16,MONTH_1971-07-16,MONTH_1971-06-16,MONTH_1971-05-16,MONTH_1971-04-16,MONTH_1971-03-16,MONTH_1970-09-16,MONTH_1970-08-16,MONTH_1970-07-16,MONTH_1970-06-16,15.623458285691282,16.656300951890632,12.49156313581812,11.070769846760726,7.3867235768686355,4.88246423012639,14.22695431900584,15.279125419419692,14.714608174952737,15.292341452016425
51.2689,-0.3718,1952,MONTH_1952-08-16,MONTH_1952-07-16,MONTH_1952-06-16,MONTH_1952-05-16,MONTH_1952-04-16,MONTH_1952-03-16,MONTH_1951-09-16,MONTH_1951-08-16,MONTH_1951-07-16,MONTH_1951-06-16,16.950666811947347,17.652186154631387,15.380252936008654,13.921251192023806,10.216980048408903,6.899880063102489,14.789099999529776,15.669804295580239,17.197875391176506,14.437479297913917
