CTYUA23NM,MidDate,Year,Month,MidDay,MeanTemp
East Dunbartonshire,1914-11-16,1914,11,16,5.326076
East Dunbartonshire,1914-12-16,1914,12,16,2.453994
East Dunbartonshire,1915-01-16,1915,1,16,2.183926
East Dunbartonshire,1915-02-16,1915,2,16,2.65486
East Dunbartonshire,1915-03-16,1915,3,16,4.036166
East Dunbartonshire,1915-04-16,1915,4,16,6.699141
East Dunbartonshire,1915-05-16,1915,5,16,8.877149
East Dunbartonshire,1915-06-16,1915,6,16,12.630394
East Dunbartonshire,1915-07-16,1915,7,16,13.075074
East Dunbartonshire,1915-08-16,1915,8,16,13.71658
East Dunbartonshire,1915-09-16,1915,9,16,11.555979
East Dunbartonshire,1915-10-16,1915,10,16,7.384208
East Dunbartonshire,1915-11-16,1915,11,16,1.213514
East Dunbartonshire,1915-12-16,1915,12,16,2.500068
East Dunbartonshire,1916-01-16,1916,1,16,5.896621
East Dunbartonshire,1916-02-16,1916,2,16,2.325207
East Dunbartonshire,1916-03-16,1916,3,16,1.942961
East Dunbartonshire,1916-04-16,1916,4,16,6.801683
East Dunbartonshire,1916-05-16,1916,5,16,9.104082
East Dunbartonshire,1916-06-16,1916,6,16,11.101747
East Dunbartonshire,1916-07-16,1916,7,16,13.864414
East Dunbartonshire,1916-08-16,1916,8,16,14.639951
East Dunbartonshire,1916-09-16,1916,9,16,11.342054
East Dunbartonshire,1916-10-16,1916,10,16,7.888647
East Dunbartonshire,1916-11-16,1916,11,16,5.92786
East Dunbartonshire,1916-12-16,1916,12,16,2.301459
East Dunbartonshire,1917-01-16,1917,1,16,1.217276
East Dunbartonshire,1917-02-16,1917,2,16,1.519356
East Dunbartonshire,1917-03-16,1917,3,16,2.053352
East Dunbartonshire,1917-04-16,1917,4,16,4.164439
East Dunbartonshire,1917-05-16,1917,5,16,9.407863
East Dunbartonshire,1917-06-16,1917,6,16,12.318827
East Dunbartonshire,1917-07-16,1917,7,16,14.288349
East Dunbartonshire,1917-08-16,1917,8,16,14.342538
East Dunbartonshire,1917-09-16,1917,9,16,12.019368
East Dunbartonshire,1917-10-16,1917,10,16,5.630165
East Dunbartonshire,1917-11-16,1917,11,16,6.498131
East Dunbartonshire,1917-12-16,1917,12,16,1.767481
East Dunbartonshire,1918-01-16,1918,1,16,1.554982
East Dunbartonshire,1918-02-16,1918,2,16,5.330545
East Dunbartonshire,1918-03-16,1918,3,16,4.293636
East Dunbartonshire,1918-04-16,1918,4,16,5.690372
East Dunbartonshire,1918-05-16,1918,5,16,10.838484
East Dunbartonshire,1918-06-16,1918,6,16,11.888618
East Dunbartonshire,1918-07-16,1918,7,16,13.627255
East Dunbartonshire,1918-08-16,1918,8,16,13.957531
East Dunbartonshire,1918-09-16,1918,9,16,8.958406
East Dunbartonshire,1918-10-16,1918,10,16,7.851375
East Dunbartonshire,1918-11-16,1918,11,16,3.940602
East Dunbartonshire,1918-12-16,1918,12,16,4.330956
East Dunbartonshire,1919-01-16,1919,1,16,2.05439
East Dunbartonshire,1919-02-16,1919,2,16,0.54058
East Dunbartonshire,1919-03-16,1919,3,16,1.549256
East Dunbartonshire,1919-04-16,1919,4,16,6.154116
East Dunbartonshire,1919-05-16,1919,5,16,11.39576
East Dunbartonshire,1919-06-16,1919,6,16,11.929027
East Dunbartonshire,1919-07-16,1919,7,16,13.145717
East Dunbartonshire,1919-08-16,1919,8,16,13.03827
East Dunbartonshire,1919-09-16,1919,9,16,10.68112
East Dunbartonshire,1919-10-16,1919,10,16,7.430718
East Dunbartonshire,1919-11-16,1919,11,16,1.422767
East Dunbartonshire,1919-12-16,1919,12,16,3.182346
East Dunbartonshire,1920-01-16,1920,1,16,2.936587
East Dunbartonshire,1920-02-16,1920,2,16,4.71173
East Dunbartonshire,1920-03-16,1920,3,16,5.011333
East Dunbartonshire,1920-04-16,1920,4,16,5.911072
East Dunbartonshire,1920-05-16,1920,5,16,9.536126
East Dunbartonshire,1920-06-16,1920,6,16,12.549392
East Dunbartonshire,1920-07-16,1920,7,16,12.297504
East Dunbartonshire,1920-08-16,1920,8,16,12.317759
East Dunbartonshire,1920-09-16,1920,9,16,11.246396
East Dunbartonshire,1920-10-16,1920,10,16,8.756748
East Dunbartonshire,1920-11-16,1920,11,16,6.666919
East Dunbartonshire,1920-12-16,1920,12,16,2.820283
East Dunbartonshire,1921-01-16,1921,1,16,4.751069
East Dunbartonshire,1921-02-16,1921,2,16,3.898553
East Dunbartonshire,1921-03-16,1921,3,16,4.964291
East Dunbartonshire,1921-04-16,1921,4,16,6.964658
East Dunbartonshire,1921-05-16,1921,5,16,9.49511
East Dunbartonshire,1921-06-16,1921,6,16,12.805837
East Dunbartonshire,1921-07-16,1921,7,16,15.135918
East Dunbartonshire,1921-08-16,1921,8,16,12.634005
East Dunbartonshire,1921-09-16,1921,9,16,12.06801
East Dunbartonshire,1921-10-16,1921,10,16,10.785578
East Dunbartonshire,1921-11-16,1921,11,16,3.908792
East Dunbartonshire,1921-12-16,1921,12,16,5.633363
East Dunbartonshire,1922-01-16,1922,1,16,2.175692
East Dunbartonshire,1922-02-16,1922,2,16,3.018646
East Dunbartonshire,1922-03-16,1922,3,16,4.138847
East Dunbartonshire,1922-04-16,1922,4,16,4.240743
East Dunbartonshire,1922-05-16,1922,5,16,9.695416
East Dunbartonshire,1922-06-16,1922,6,16,11.570601
East Dunbartonshire,1922-07-16,1922,7,16,11.979069
East Dunbartonshire,1922-08-16,1922,8,16,11.848549
East Dunbartonshire,1922-09-16,1922,9,16,10.467685
East Dunbartonshire,1922-10-16,1922,10,16,7.193928
East Dunbartonshire,1922-11-16,1922,11,16,5.440307
East Dunbartonshire,1922-12-16,1922,12,16,4.516843
East Dunbartonshire,1923-01-16,1923,1,16,5.137758
East Dunbartonshire,1923-02-16,1923,2,16,3.406517
East Dunbartonshire,1923-03-16,1923,3,16,5.293937
East Dunbartonshire,1923-04-16,1923,4,16,5.584142
East Dunbartonshire,1923-05-16,1923,5,16,7.416513
East Dunbartonshire,1923-06-16,1923,6,16,11.16707
East Dunbartonshire,1923-07-16,1923,7,16,14.621253
East Dunbartonshire,1923-08-16,1923,8,16,12.701679
East Dunbartonshire,1923-09-16,1923,9,16,10.30891
East Dunbartonshire,1923-10-16,1923,10,16,8.06867
East Dunbartonshire,1923-11-16,1923,11,16,2.491939
East Dunbartonshire,1923-12-16,1923,12,16,2.461519
East Dunbartonshire,1924-01-16,1924,1,16,3.298814
East Dunbartonshire,1924-02-16,1924,2,16,3.284106
East Dunbartonshire,1924-03-16,1924,3,16,2.392318
East Dunbartonshire,1924-04-16,1924,4,16,5.736557
East Dunbartonshire,1924-05-16,1924,5,16,8.539019
East Dunbartonshire,1924-06-16,1924,6,16,11.701147
East Dunbartonshire,1924-07-16,1924,7,16,13.299046
East Dunbartonshire,1924-08-16,1924,8,16,12.558736
East Dunbartonshire,1924-09-16,1924,9,16,10.826609
East Dunbartonshire,1924-10-16,1924,10,16,8.191732
East Dunbartonshire,1924-11-16,1924,11,16,5.996773
East Dunbartonshire,1924-12-16,1924,12,16,6.158931
East Dunbartonshire,1925-01-16,1925,1,16,4.221144
East Dunbartonshire,1925-02-16,1925,2,16,3.142889
East Dunbartonshire,1925-03-16,1925,3,16,4.206194
East Dunbartonshire,1925-04-16,1925,4,16,5.658322
East Dunbartonshire,1925-05-16,1925,5,16,9.499686
East Dunbartonshire,1925-06-16,1925,6,16,13.466864
East Dunbartonshire,1925-07-16,1925,7,16,14.923492
East Dunbartonshire,1925-08-16,1925,8,16,13.802519
East Dunbartonshire,1925-09-16,1925,9,16,9.841772
East Dunbartonshire,1925-10-16,1925,10,16,8.827281
East Dunbartonshire,1925-11-16,1925,11,16,2.602574
East Dunbartonshire,1925-12-16,1925,12,16,1.037645
East Dunbartonshire,1926-01-16,1926,1,16,3.849612
East Dunbartonshire,1926-02-16,1926,2,16,4.529686
East Dunbartonshire,1926-03-16,1926,3,16,5.173197
East Dunbartonshire,1926-04-16,1926,4,16,7.7581
East Dunbartonshire,1926-05-16,1926,5,16,8.499479
East Dunbartonshire,1926-06-16,1926,6,16,12.3729
East Dunbartonshire,1926-07-16,1926,7,16,15.094986
East Dunbartonshire,1926-08-16,1926,8,16,14.267104
East Dunbartonshire,1926-09-16,1926,9,16,11.834563
East Dunbartonshire,1926-10-16,1926,10,16,5.728753
East Dunbartonshire,1926-11-16,1926,11,16,4.100011
East Dunbartonshire,1926-12-16,1926,12,16,3.842005
East Dunbartonshire,1927-01-16,1927,1,16,3.449402
East Dunbartonshire,1927-02-16,1927,2,16,3.606263
East Dunbartonshire,1927-03-16,1927,3,16,5.620223
East Dunbartonshire,1927-04-16,1927,4,16,5.957867
East Dunbartonshire,1927-05-16,1927,5,16,8.570331
East Dunbartonshire,1927-06-16,1927,6,16,10.024981
East Dunbartonshire,1927-07-16,1927,7,16,14.731896
East Dunbartonshire,1927-08-16,1927,8,16,13.981305
East Dunbartonshire,1927-09-16,1927,9,16,10.413156
East Dunbartonshire,1927-10-16,1927,10,16,8.800636
East Dunbartonshire,1927-11-16,1927,11,16,4.849987
East Dunbartonshire,1927-12-16,1927,12,16,0.969633
East Dunbartonshire,1928-01-16,1928,1,16,3.821908
East Dunbartonshire,1928-02-16,1928,2,16,4.200438
East Dunbartonshire,1928-03-16,1928,3,16,4.003572
East Dunbartonshire,1928-04-16,1928,4,16,6.772606
East Dunbartonshire,1928-05-16,1928,5,16,9.434352
East Dunbartonshire,1928-06-16,1928,6,16,10.147573
East Dunbartonshire,1928-07-16,1928,7,16,12.832067
East Dunbartonshire,1928-08-16,1928,8,16,13.415779
East Dunbartonshire,1928-09-16,1928,9,16,10.561549
East Dunbartonshire,1928-10-16,1928,10,16,8.125301
East Dunbartonshire,1928-11-16,1928,11,16,5.953982
East Dunbartonshire,1928-12-16,1928,12,16,2.812009
East Dunbartonshire,1929-01-16,1929,1,16,0.507573
East Dunbartonshire,1929-02-16,1929,2,16,0.229567
East Dunbartonshire,1929-03-16,1929,3,16,5.244897
East Dunbartonshire,1929-04-16,1929,4,16,5.178524
East Dunbartonshire,1929-05-16,1929,5,16,9.495731
East Dunbartonshire,1929-06-16,1929,6,16,11.604293
East Dunbartonshire,1929-07-16,1929,7,16,13.845478
East Dunbartonshire,1929-08-16,1929,8,16,12.822279
East Dunbartonshire,1929-09-16,1929,9,16,12.455687
East Dunbartonshire,1929-10-16,1929,10,16,7.56739
East Dunbartonshire,1929-11-16,1929,11,16,5.047559
East Dunbartonshire,1929-12-16,1929,12,16,3.949241
East Dunbartonshire,1930-01-16,1930,1,16,3.237003
East Dunbartonshire,1930-02-16,1930,2,16,0.724485
East Dunbartonshire,1930-03-16,1930,3,16,3.323953
East Dunbartonshire,1930-04-16,1930,4,16,6.918152
East Dunbartonshire,1930-05-16,1930,5,16,9.268041
East Dunbartonshire,1930-06-16,1930,6,16,13.00211
East Dunbartonshire,1930-07-16,1930,7,16,13.790799
East Dunbartonshire,1930-08-16,1930,8,16,13.736508
East Dunbartonshire,1930-09-16,1930,9,16,11.630046
East Dunbartonshire,1930-10-16,1930,10,16,8.475667
East Dunbartonshire,1930-11-16,1930,11,16,3.955765
East Dunbartonshire,1930-12-16,1930,12,16,3.438143
East Dunbartonshire,1931-01-16,1931,1,16,2.19136
East Dunbartonshire,1931-02-16,1931,2,16,2.556753
East Dunbartonshire,1931-03-16,1931,3,16,2.552143
East Dunbartonshire,1931-04-16,1931,4,16,6.357759
East Dunbartonshire,1931-05-16,1931,5,16,9.686525
East Dunbartonshire,1931-06-16,1931,6,16,11.103128
East Dunbartonshire,1931-07-16,1931,7,16,13.674535
East Dunbartonshire,1931-08-16,1931,8,16,12.924115
East Dunbartonshire,1931-09-16,1931,9,16,10.313977
East Dunbartonshire,1931-10-16,1931,10,16,7.886438
East Dunbartonshire,1931-11-16,1931,11,16,6.363079
East Dunbartonshire,1931-12-16,1931,12,16,5.440077
East Dunbartonshire,1932-01-16,1932,1,16,5.438188
East Dunbartonshire,1932-02-16,1932,2,16,3.735188
East Dunbartonshire,1932-03-16,1932,3,16,4.402172
East Dunbartonshire,1932-04-16,1932,4,16,5.232378
East Dunbartonshire,1932-05-16,1932,5,16,8.986717
East Dunbartonshire,1932-06-16,1932,6,16,12.951596
East Dunbartonshire,1932-07-16,1932,7,16,14.140347
East Dunbartonshire,1932-08-16,1932,8,16,14.123898
East Dunbartonshire,1932-09-16,1932,9,16,10.880414
East Dunbartonshire,1932-10-16,1932,10,16,6.998026
East Dunbartonshire,1932-11-16,1932,11,16,4.718947
East Dunbartonshire,1932-12-16,1932,12,16,4.697991
East Dunbartonshire,1933-01-16,1933,1,16,1.434713
East Dunbartonshire,1933-02-16,1933,2,16,3.249387
East Dunbartonshire,1933-03-16,1933,3,16,5.84485
East Dunbartonshire,1933-04-16,1933,4,16,7.935792
East Dunbartonshire,1933-05-16,1933,5,16,10.154939
East Dunbartonshire,1933-06-16,1933,6,16,14.258256
East Dunbartonshire,1933-07-16,1933,7,16,15.867812
East Dunbartonshire,1933-08-16,1933,8,16,14.795911
East Dunbartonshire,1933-09-16,1933,9,16,12.811637
East Dunbartonshire,1933-10-16,1933,10,16,8.741785
East Dunbartonshire,1933-11-16,1933,11,16,4.393266
East Dunbartonshire,1933-12-16,1933,12,16,2.791955
East Dunbartonshire,1934-01-16,1934,1,16,4.508939
East Dunbartonshire,1934-02-16,1934,2,16,5.066451
East Dunbartonshire,1934-03-16,1934,3,16,3.645442
East Dunbartonshire,1934-04-16,1934,4,16,5.909809
East Dunbartonshire,1934-05-16,1934,5,16,9.443074
East Dunbartonshire,1934-06-16,1934,6,16,13.274671
East Dunbartonshire,1934-07-16,1934,7,16,15.966445
East Dunbartonshire,1934-08-16,1934,8,16,13.329627
East Dunbartonshire,1934-09-16,1934,9,16,12.231798
East Dunbartonshire,1934-10-16,1934,10,16,8.331514
East Dunbartonshire,1934-11-16,1934,11,16,4.754589
East Dunbartonshire,1934-12-16,1934,12,16,6.065465
East Dunbartonshire,1935-01-16,1935,1,16,3.687829
East Dunbartonshire,1935-02-16,1935,2,16,3.905754
East Dunbartonshire,1935-03-16,1935,3,16,5.643828
East Dunbartonshire,1935-04-16,1935,4,16,6.567447
East Dunbartonshire,1935-05-16,1935,5,16,9.111009
East Dunbartonshire,1935-06-16,1935,6,16,12.535684
East Dunbartonshire,1935-07-16,1935,7,16,14.385446
East Dunbartonshire,1935-08-16,1935,8,16,14.446357
East Dunbartonshire,1935-09-16,1935,9,16,11.216807
East Dunbartonshire,1935-10-16,1935,10,16,7.733415
East Dunbartonshire,1935-11-16,1935,11,16,4.829434
East Dunbartonshire,1935-12-16,1935,12,16,1.176742
East Dunbartonshire,1936-01-16,1936,1,16,1.511492
East Dunbartonshire,1936-02-16,1936,2,16,1.585639
East Dunbartonshire,1936-03-16,1936,3,16,5.439049
East Dunbartonshire,1936-04-16,1936,4,16,5.463554
East Dunbartonshire,1936-05-16,1936,5,16,10.108467
East Dunbartonshire,1936-06-16,1936,6,16,12.994003
East Dunbartonshire,1936-07-16,1936,7,16,13.929633
East Dunbartonshire,1936-08-16,1936,8,16,14.469142
East Dunbartonshire,1936-09-16,1936,9,16,12.469648
East Dunbartonshire,1936-10-16,1936,10,16,8.429276
East Dunbartonshire,1936-11-16,1936,11,16,4.352582
East Dunbartonshire,1936-12-16,1936,12,16,4.157686
East Dunbartonshire,1937-01-16,1937,1,16,3.957726
East Dunbartonshire,1937-02-16,1937,2,16,2.976472
East Dunbartonshire,1937-03-16,1937,3,16,1.940904
East Dunbartonshire,1937-04-16,1937,4,16,7.739372
East Dunbartonshire,1937-05-16,1937,5,16,10.710445
East Dunbartonshire,1937-06-16,1937,6,16,12.344814
East Dunbartonshire,1937-07-16,1937,7,16,13.989557
East Dunbartonshire,1937-08-16,1937,8,16,14.495009
East Dunbartonshire,1937-09-16,1937,9,16,11.441525
East Dunbartonshire,1937-10-16,1937,10,16,8.243979
East Dunbartonshire,1937-11-16,1937,11,16,4.69722
East Dunbartonshire,1937-12-16,1937,12,16,1.130884
East Dunbartonshire,1938-01-16,1938,1,16,3.856721
East Dunbartonshire,1938-02-16,1938,2,16,4.009432
East Dunbartonshire,1938-03-16,1938,3,16,7.736438
East Dunbartonshire,1938-04-16,1938,4,16,7.187298
East Dunbartonshire,1938-05-16,1938,5,16,8.939374
East Dunbartonshire,1938-06-16,1938,6,16,11.87427
East Dunbartonshire,1938-07-16,1938,7,16,13.384805
East Dunbartonshire,1938-08-16,1938,8,16,13.996377
East Dunbartonshire,1938-09-16,1938,9,16,12.219426
East Dunbartonshire,1938-10-16,1938,10,16,8.977912
East Dunbartonshire,1938-11-16,1938,11,16,7.084287
East Dunbartonshire,1938-12-16,1938,12,16,3.225855
East Dunbartonshire,1939-01-16,1939,1,16,1.909449
East Dunbartonshire,1939-02-16,1939,2,16,4.848956
East Dunbartonshire,1939-03-16,1939,3,16,5.12632
East Dunbartonshire,1939-04-16,1939,4,16,6.7331
East Dunbartonshire,1939-05-16,1939,5,16,10.297593000000001
East Dunbartonshire,1939-06-16,1939,6,16,13.171242
East Dunbartonshire,1939-07-16,1939,7,16,13.567163
East Dunbartonshire,1939-08-16,1939,8,16,14.755396
East Dunbartonshire,1939-09-16,1939,9,16,12.486718
East Dunbartonshire,1939-10-16,1939,10,16,6.88505
East Dunbartonshire,1939-11-16,1939,11,16,6.303964
East Dunbartonshire,1939-12-16,1939,12,16,2.535039
East Dunbartonshire,1940-01-16,1940,1,16,-1.640451
East Dunbartonshire,1940-02-16,1940,2,16,1.64734
East Dunbartonshire,1940-03-16,1940,3,16,4.403008
East Dunbartonshire,1940-04-16,1940,4,16,6.329098
East Dunbartonshire,1940-05-16,1940,5,16,11.240322
East Dunbartonshire,1940-06-16,1940,6,16,15.175461
East Dunbartonshire,1940-07-16,1940,7,16,13.253057
East Dunbartonshire,1940-08-16,1940,8,16,13.38547
East Dunbartonshire,1940-09-16,1940,9,16,10.436483
East Dunbartonshire,1940-10-16,1940,10,16,8.12826
East Dunbartonshire,1940-11-16,1940,11,16,5.291467
East Dunbartonshire,1940-12-16,1940,12,16,3.130557
East Dunbartonshire,1941-01-16,1941,1,16,-1.372437
East Dunbartonshire,1941-02-16,1941,2,16,1.718518
East Dunbartonshire,1941-03-16,1941,3,16,3.08903
East Dunbartonshire,1941-04-16,1941,4,16,5.093523
East Dunbartonshire,1941-05-16,1941,5,16,8.667796
East Dunbartonshire,1941-06-16,1941,6,16,12.898409
East Dunbartonshire,1941-07-16,1941,7,16,14.63935
East Dunbartonshire,1941-08-16,1941,8,16,12.95477
East Dunbartonshire,1941-09-16,1941,9,16,13.537106
East Dunbartonshire,1941-10-16,1941,10,16,8.809592
East Dunbartonshire,1941-11-16,1941,11,16,4.984219
East Dunbartonshire,1941-12-16,1941,12,16,4.740964
East Dunbartonshire,1942-01-16,1942,1,16,0.752174
East Dunbartonshire,1942-02-16,1942,2,16,0.33492
East Dunbartonshire,1942-03-16,1942,3,16,3.229939
East Dunbartonshire,1942-04-16,1942,4,16,7.410066
East Dunbartonshire,1942-05-16,1942,5,16,9.34642
East Dunbartonshire,1942-06-16,1942,6,16,12.033881
East Dunbartonshire,1942-07-16,1942,7,16,13.597328
East Dunbartonshire,1942-08-16,1942,8,16,14.168909
East Dunbartonshire,1942-09-16,1942,9,16,11.338915
East Dunbartonshire,1942-10-16,1942,10,16,8.669656
East Dunbartonshire,1942-11-16,1942,11,16,4.340748
East Dunbartonshire,1942-12-16,1942,12,16,5.351933
East Dunbartonshire,1943-01-16,1943,1,16,3.029542
East Dunbartonshire,1943-02-16,1943,2,16,5.367046
East Dunbartonshire,1943-03-16,1943,3,16,5.938033
East Dunbartonshire,1943-04-16,1943,4,16,8.4939
East Dunbartonshire,1943-05-16,1943,5,16,9.800989
East Dunbartonshire,1943-06-16,1943,6,16,12.731549
East Dunbartonshire,1943-07-16,1943,7,16,14.032825
East Dunbartonshire,1943-08-16,1943,8,16,12.940132
East Dunbartonshire,1943-09-16,1943,9,16,11.172539
East Dunbartonshire,1943-10-16,1943,10,16,9.466437
East Dunbartonshire,1943-11-16,1943,11,16,5.339062
East Dunbartonshire,1943-12-16,1943,12,16,3.447744
East Dunbartonshire,1944-01-16,1944,1,16,4.757843
East Dunbartonshire,1944-02-16,1944,2,16,3.005108
East Dunbartonshire,1944-03-16,1944,3,16,4.844859
East Dunbartonshire,1944-04-16,1944,4,16,8.260262
East Dunbartonshire,1944-05-16,1944,5,16,9.43572
East Dunbartonshire,1944-06-16,1944,6,16,12.168306
East Dunbartonshire,1944-07-16,1944,7,16,14.728752
East Dunbartonshire,1944-08-16,1944,8,16,14.722134
East Dunbartonshire,1944-09-16,1944,9,16,10.401621
East Dunbartonshire,1944-10-16,1944,10,16,7.716837
East Dunbartonshire,1944-11-16,1944,11,16,3.808797
East Dunbartonshire,1944-12-16,1944,12,16,3.278495
East Dunbartonshire,1945-01-16,1945,1,16,-0.653407
East Dunbartonshire,1945-02-16,1945,2,16,5.369598
East Dunbartonshire,1945-03-16,1945,3,16,7.307811
East Dunbartonshire,1945-04-16,1945,4,16,7.920017
East Dunbartonshire,1945-05-16,1945,5,16,9.74931
East Dunbartonshire,1945-06-16,1945,6,16,12.460461
East Dunbartonshire,1945-07-16,1945,7,16,14.984752
East Dunbartonshire,1945-08-16,1945,8,16,14.552957
East Dunbartonshire,1945-09-16,1945,9,16,13.015036
East Dunbartonshire,1945-10-16,1945,10,16,9.941134
East Dunbartonshire,1945-11-16,1945,11,16,6.505731
East Dunbartonshire,1945-12-16,1945,12,16,4.013865
East Dunbartonshire,1946-01-16,1946,1,16,2.032323
East Dunbartonshire,1946-02-16,1946,2,16,4.287311
East Dunbartonshire,1946-03-16,1946,3,16,4.500165
East Dunbartonshire,1946-04-16,1946,4,16,8.182938
East Dunbartonshire,1946-05-16,1946,5,16,9.961203
East Dunbartonshire,1946-06-16,1946,6,16,11.77623
East Dunbartonshire,1946-07-16,1946,7,16,13.991436
East Dunbartonshire,1946-08-16,1946,8,16,12.858108
East Dunbartonshire,1946-09-16,1946,9,16,12.067263
East Dunbartonshire,1946-10-16,1946,10,16,7.673947
East Dunbartonshire,1946-11-16,1946,11,16,5.984473
East Dunbartonshire,1946-12-16,1946,12,16,2.216753
East Dunbartonshire,1947-01-16,1947,1,16,1.75385
East Dunbartonshire,1947-02-16,1947,2,16,-2.186132
East Dunbartonshire,1947-03-16,1947,3,16,0.584275
East Dunbartonshire,1947-04-16,1947,4,16,6.512074
East Dunbartonshire,1947-05-16,1947,5,16,10.726248
East Dunbartonshire,1947-06-16,1947,6,16,12.972947
East Dunbartonshire,1947-07-16,1947,7,16,14.557548
East Dunbartonshire,1947-08-16,1947,8,16,16.753376
East Dunbartonshire,1947-09-16,1947,9,16,12.134995
East Dunbartonshire,1947-10-16,1947,10,16,9.620751
East Dunbartonshire,1947-11-16,1947,11,16,5.211515
East Dunbartonshire,1947-12-16,1947,12,16,3.805883
East Dunbartonshire,1948-01-16,1948,1,16,2.449555
East Dunbartonshire,1948-02-16,1948,2,16,3.687057
East Dunbartonshire,1948-03-16,1948,3,16,6.759635
East Dunbartonshire,1948-04-16,1948,4,16,7.522279
East Dunbartonshire,1948-05-16,1948,5,16,9.76693
East Dunbartonshire,1948-06-16,1948,6,16,12.099694
East Dunbartonshire,1948-07-16,1948,7,16,14.242725
East Dunbartonshire,1948-08-16,1948,8,16,13.126786
East Dunbartonshire,1948-09-16,1948,9,16,11.64613
East Dunbartonshire,1948-10-16,1948,10,16,8.445501
East Dunbartonshire,1948-11-16,1948,11,16,6.433099
East Dunbartonshire,1948-12-16,1948,12,16,4.505234
East Dunbartonshire,1949-01-16,1949,1,16,4.258336
East Dunbartonshire,1949-02-16,1949,2,16,4.732164
East Dunbartonshire,1949-03-16,1949,3,16,4.426355
East Dunbartonshire,1949-04-16,1949,4,16,8.002054
East Dunbartonshire,1949-05-16,1949,5,16,9.904635
East Dunbartonshire,1949-06-16,1949,6,16,13.406143
East Dunbartonshire,1949-07-16,1949,7,16,14.930193
East Dunbartonshire,1949-08-16,1949,8,16,14.620895
East Dunbartonshire,1949-09-16,1949,9,16,13.489414
East Dunbartonshire,1949-10-16,1949,10,16,10.109624
East Dunbartonshire,1949-11-16,1949,11,16,5.598626
East Dunbartonshire,1949-12-16,1949,12,16,3.969559
East Dunbartonshire,1950-01-16,1950,1,16,3.58192
East Dunbartonshire,1950-02-16,1950,2,16,2.677526
East Dunbartonshire,1950-03-16,1950,3,16,6.159192
East Dunbartonshire,1950-04-16,1950,4,16,5.614114
East Dunbartonshire,1950-05-16,1950,5,16,9.916807
East Dunbartonshire,1950-06-16,1950,6,16,13.910533
East Dunbartonshire,1950-07-16,1950,7,16,14.004512
East Dunbartonshire,1950-08-16,1950,8,16,13.622984
East Dunbartonshire,1950-09-16,1950,9,16,10.790866
East Dunbartonshire,1950-10-16,1950,10,16,7.999587
East Dunbartonshire,1950-11-16,1950,11,16,3.631998
East Dunbartonshire,1950-12-16,1950,12,16,0.06757
East Dunbartonshire,1951-01-16,1951,1,16,2.158095
East Dunbartonshire,1951-02-16,1951,2,16,1.812752
East Dunbartonshire,1951-03-16,1951,3,16,2.610305
East Dunbartonshire,1951-04-16,1951,4,16,5.041782
East Dunbartonshire,1951-05-16,1951,5,16,8.361298
East Dunbartonshire,1951-06-16,1951,6,16,12.053841
East Dunbartonshire,1951-07-16,1951,7,16,14.118464
East Dunbartonshire,1951-08-16,1951,8,16,13.041114
East Dunbartonshire,1951-09-16,1951,9,16,12.179893
East Dunbartonshire,1951-10-16,1951,10,16,9.362769
East Dunbartonshire,1951-11-16,1951,11,16,6.668174
East Dunbartonshire,1951-12-16,1951,12,16,4.233571
East Dunbartonshire,1952-01-16,1952,1,16,0.170497
East Dunbartonshire,1952-02-16,1952,2,16,2.752076
East Dunbartonshire,1952-03-16,1952,3,16,5.240934
East Dunbartonshire,1952-04-16,1952,4,16,8.343374
East Dunbartonshire,1952-05-16,1952,5,16,11.225099
East Dunbartonshire,1952-06-16,1952,6,16,11.762286
East Dunbartonshire,1952-07-16,1952,7,16,14.403317
East Dunbartonshire,1952-08-16,1952,8,16,13.6701
East Dunbartonshire,1952-09-16,1952,9,16,9.650014
East Dunbartonshire,1952-10-16,1952,10,16,7.418
East Dunbartonshire,1952-11-16,1952,11,16,2.812513
East Dunbartonshire,1952-12-16,1952,12,16,2.227344
East Dunbartonshire,1953-01-16,1953,1,16,3.663534
East Dunbartonshire,1953-02-16,1953,2,16,4.231363
East Dunbartonshire,1953-03-16,1953,3,16,5.150543
East Dunbartonshire,1953-04-16,1953,4,16,5.607311
East Dunbartonshire,1953-05-16,1953,5,16,11.314077
East Dunbartonshire,1953-06-16,1953,6,16,13.537121
East Dunbartonshire,1953-07-16,1953,7,16,13.659067
East Dunbartonshire,1953-08-16,1953,8,16,14.065372
East Dunbartonshire,1953-09-16,1953,9,16,12.641591
East Dunbartonshire,1953-10-16,1953,10,16,9.143185
East Dunbartonshire,1953-11-16,1953,11,16,7.336509
East Dunbartonshire,1953-12-16,1953,12,16,5.215828
East Dunbartonshire,1954-01-16,1954,1,16,2.49303
East Dunbartonshire,1954-02-16,1954,2,16,1.454355
East Dunbartonshire,1954-03-16,1954,3,16,4.068048
East Dunbartonshire,1954-04-16,1954,4,16,6.796798
East Dunbartonshire,1954-05-16,1954,5,16,10.197577
East Dunbartonshire,1954-06-16,1954,6,16,11.87429
East Dunbartonshire,1954-07-16,1954,7,16,12.362714
East Dunbartonshire,1954-08-16,1954,8,16,12.783825
East Dunbartonshire,1954-09-16,1954,9,16,10.294101
East Dunbartonshire,1954-10-16,1954,10,16,9.195565
East Dunbartonshire,1954-11-16,1954,11,16,5.038696
