variable,mean,median,sd,mad,q5,q95,q16.7,q83.3,Sp
zgp_gpScale_LatScale_Long[126],0.8708198617293889,0.9193390927264133,0.9561923364965362,0.9136558266784806,-0.804711716358702,2.3681624089264797,-0.033695744751240216,1.7798979560311214,Boloria euphrosyne
zgp_gpScale_LatScale_Long[127],0.07387187669589396,0.09354307908497522,0.8965449891936594,0.8734374160236981,-1.4120751773635365,1.5514158150042177,-0.7866619368961872,0.9118241506965545,Boloria euphrosyne
zgp_gpScale_LatScale_Long[128],0.13158261141811495,0.1409034665620454,0.8008215587596428,0.8167954859426673,-1.2036917881846754,1.4724743160265792,-0.6411670105848813,0.9022339387402439,Boloria euphrosyne
zgp_gpScale_LatScale_Long[129],0.5779375713803999,0.5833896074451211,0.9892079343777551,0.9727713924421937,-1.087530426266129,2.218279478254559,-0.37826986651151506,1.5394223331951018,Boloria euphrosyne
zgp_gpScale_LatScale_Long[130],-0.06631123954423285,-0.06167055032912771,0.9224412413400889,0.9168270050355551,-1.5881925641810923,1.4551015302314874,-0.9458320209463613,0.8414433635758014,Boloria euphrosyne
zgp_gpScale_LatScale_Long[131],-0.43635534951536464,-0.4555303884579539,0.9452950632870616,0.9335058083188359,-1.9774840352609873,1.1255730127386439,-1.3468603639155567,0.45963222306823037,Boloria euphrosyne
zgp_gpScale_LatScale_Long[132],-0.13548031454548792,-0.15325323544345926,0.9768936274643155,0.961584366557088,-1.7180146481392693,1.5089951138700968,-1.0608705740815623,0.8160419407459443,Boloria euphrosyne
zgp_gpScale_LatScale_Long[133],-0.037589310804307406,-0.03048913880188031,0.9467112524321925,0.9384162915988555,-1.5927773821229891,1.5117991171752332,-0.9623453302783809,0.8784143235677364,Boloria euphrosyne
zgp_gpScale_LatScale_Long[134],-0.47198640144234577,-0.4766037727959473,0.9471139681984068,0.9775867806042138,-2.0555896813041685,1.0701104650382949,-1.38656762927994,0.4533149355192142,Boloria euphrosyne
zgp_gpScale_LatScale_Long[135],-0.02687173624793151,-0.016410809098108742,0.985447857914015,0.9956072685117179,-1.632898309670507,1.5617813861848056,-0.9701851282094547,0.9042341022847048,Boloria euphrosyne
zgp_gpScale_LatScale_Long[136],-0.2609873892633929,-0.26873939221624066,0.9661546935620459,0.9613904644268438,-1.8175003149180589,1.3622978684360614,-1.16509990319344,0.6830338131253798,Boloria euphrosyne
zgp_gpScale_LatScale_Long[137],-0.276361463529715,-0.2786386836992224,0.9222218494486392,0.9329715223611972,-1.7809263745905355,1.227336597597088,-1.1584807898030833,0.6205108881138249,Boloria euphrosyne
zgp_gpScale_LatScale_Long[138],-0.4067571121927652,-0.4070577714468959,0.9271814238754343,0.9172900616546451,-1.9282824433242371,1.135660161527936,-1.3054004265045773,0.4965911416417541,Boloria euphrosyne
zgp_gpScale_LatScale_Long[139],0.13564851545914297,0.1307983356057404,0.9568241910153218,0.9520110477672622,-1.3994692440840228,1.721357185541515,-0.7870568479518291,1.0535634122836486,Boloria euphrosyne
zgp_gpScale_LatScale_Long[140],0.23232695789338423,0.23468389659308408,0.9205171655122417,0.9177635927602784,-1.2933181786377053,1.7390718285385052,-0.6367153386109069,1.107816758521867,Boloria euphrosyne
zgp_gpScale_LatScale_Long[141],-0.1967740454745707,-0.21661807920784432,0.9703475552734401,0.9610780699395163,-1.7686295230749807,1.4146372271591106,-1.1310855279448933,0.7577952765332349,Boloria euphrosyne
zgp_gpScale_LatScale_Long[142],0.4975685029407667,0.5252673962351713,0.8300895651522525,0.7931866038323657,-0.9320520509590525,1.8001476129185119,-0.2778485159287086,1.2824705068763655,Boloria euphrosyne
